13.453051,-14.595,15.243001,0.3762,0.0792,-0.5317125,Running
6.762,-14.059051,23.86005,1.3872375,-0.56374997,-0.5297875,Running
5.7630005,-8.940001,6.9280505,1.6242875,1.43715,-0.825825,Running
4.3230004,-4.3230004,3.2700002,2.2682,1.7292,-1.76275,Running
3.01605,-1.1020501,7.0950003,3.2822626,1.00925,-2.5058,Running
3.8779502,1.45305,8.54205,3.3012376,1.38325,-2.7588,Running
4.4500504,1.8460501,5.37795,3.4891999,1.6812125,-3.057725,Running
6.3349504,1.3980001,2.499,2.9082625,0.17215,-4.2427,Running
6.4290004,-0.65595,8.39595,0.9062625,-6.44875,-5.4428,Running
1.42305,-5.92995,4.1610003,2.9401624,-2.2078376,-3.94075,Running
2.36205,-10.476001,-1.5780001,1.0841875,3.4662375,-3.2927125,Running
12.049951,-18.05295,-5.4900002,-0.09075,5.615225,-1.8458,Running
23.97705,-36.531002,-10.15995,-0.363825,6.2462125,-0.483725,Running
17.166,-53.572052,16.371,-0.362725,4.784175,0.43821248,Running
8.112,-30.603,10.43595,-1.1947374,2.0491624,0.8063,Running
3.9280503,-13.515,-5.76,-1.5167625,-0.34485,1.0703,Running
1.4490001,-8.47605,-5.48505,-1.67475,-2.6488,1.3822875,Running
0.90105003,-4.65105,-5.2930503,-1.7238375,-3.9028,1.4342625,Running
-2.0320501,-4.392,-8.2890005,-1.7507875,-0.9807875,1.0922999,Running
-6.83895,-5.4150004,-6.984,-2.5097876,4.0591373,0.1632125,Running
-8.566051,-3.6160502,-7.1370006,-2.474725,6.4992123,0.0132,Running
-6.774,-0.66300005,-10.20495,-1.2937375,2.0241375,0.407275,Running
-7.4610004,3.24705,-5.10195,0.6842,-9.72675,1.1462,Running
-9.01095,4.9999504,3.5650501,1.6641625,-9.5898,2.0772126,Running
-5.6719503,0.20895001,5.0479503,2.056175,-7.991775,2.8083,Running
0.57495004,-4.737,16.774052,0.75528747,-6.5758,2.9733,Running
2.18205,-3.6739502,7.4929504,-1.1287374,-2.5537875,2.4162874,Running
-4.446,-2.7160501,-6.3970504,-1.7337375,4.2042,1.8162374,Running
-5.6650505,-13.513051,1.2400501,-3.04975,10.894125,1.3022625,Running
-4.2109504,-20.941952,-7.9849505,-9.095762,-2.6057625,2.948275,Running
0.43995002,-17.055,-10.816051,-5.7927375,-12.111825,2.5422375,Running
2.427,-17.37105,-7.1320505,3.701225,-6.38385,0.0122375,Running
9.23805,-26.20095,-10.689,-0.33673748,-1.79685,0.100237496,Running
13.471951,-35.214,-25.03305,-1.1897875,3.6221626,0.5902875,Running
25.066952,-35.23305,-6.10995,-0.0127875,3.0012126,0.901175,Running
31.746002,-21.057001,58.078053,1.5582875,0.093225,0.412225,Running
12.66495,-8.60295,11.884951,2.211275,-1.28975,-0.417725,Running
3.4039502,-4.87605,-5.3149505,1.6891875,1.363175,-0.9697875,Running
2.87895,0.08895,9.033,2.453275,1.561175,-1.7807624,Running
6.8310003,3.22305,11.703001,2.838275,2.5691874,-3.4027126,Running
8.095051,3.90105,6.6160502,2.7861624,4.9192,-4.785825,Running
4.91295,3.381,0.17400001,2.4902625,-0.363825,-6.21775,Running
3.3079503,2.799,1.6609501,2.414225,-5.1568,-4.7997127,Running
8.067,-1.09695,4.8580503,2.5511749,-8.63885,-3.3617375,Running
10.309051,-7.3999505,-1.7680501,0.7492375,-0.6837875,-3.5547874,Running
15.769051,-16.806002,-2.52195,0.4742375,4.4012375,-2.4717,Running
16.07595,-34.776,-3.2430003,0.2762375,6.30025,-1.6148,Running
6.9289503,-48.28305,-0.62805,-0.0488125,5.48515,-0.3788125,Running
7.12095,-40.585953,7.2049503,-0.31075,3.9331875,0.6892875,Running
4.1730003,-21.409052,6.5730004,-0.3207875,1.6702125,1.3822875,Running
5.004,-13.1629505,0.043950003,-0.5878125,0.5402375,1.3982375,Running
4.3039503,-7.4170504,-4.2010503,-0.824725,-0.6028,1.4102,Running
0.22200002,-4.2130504,-5.9209504,-1.2557875,-2.0108,0.978175,Running
-3.6370502,-4.6249504,-6.5620503,-3.107775,2.0802374,-1.0278125,Running
-4.638,-4.296,-8.34,-2.9227,6.9441624,-1.0737375,Running
-4.64295,-1.79805,-10.76595,-1.1528,5.8411374,0.242275,Running
-5.6719503,1.7040001,-9.73305,1.435225,-7.9198623,1.100275,Running
-5.24805,6.6000004,-4.9290004,1.8492374,-9.835788,2.4052875,Running
-9.883051,5.6080503,8.643001,3.25325,-4.7628627,3.50625,Running
-8.332951,-2.53905,19.79895,0.78925,-5.0898376,3.629175,Running
1.4779501,-5.0010004,15.391951,-1.6517875,-2.8378625,2.3133,Running
-4.9560003,-1.8060001,-9.71205,-2.579775,1.00925,1.8172,Running
-9.064051,-14.37495,8.69295,-2.5608,6.7552376,2.1401875,Running
-6.16095,-25.38495,-12.253051,-3.3158126,9.227213,2.8362124,Running
1.62705,-20.06295,-17.476952,-8.889788,-8.711863,2.59325,Running
2.5819502,-15.976951,-7.9900503,-2.9788,-16.577826,1.4922875,Running
1.8420001,-21.799051,-5.4300003,4.3813,-6.28485,0.3532375,Running
7.8919506,-28.612951,-10.026,-1.4047,2.5722125,1.04225,Running
17.20095,-31.069952,-23.038052,-0.698775,5.11225,1.825175,Running
30.082052,-31.075052,4.5810003,0.1692625,2.9602375,2.1263,Running
23.194052,-19.07895,53.712,0.792275,-0.8578625,1.2832875,Running
9.624001,-8.167951,7.5739503,1.991275,-3.6268375,-0.1837,Running
3.6859503,-3.588,-0.363,1.9122125,-2.2017875,-0.9307375,Running
3.6979501,0.201,8.125051,2.6772625,-0.0658625,-1.32275,Running
8.91195,2.7270002,3.6109502,3.26425,3.1521876,-2.551725,Running
11.88,4.8250504,4.39395,3.2652125,7.08125,-3.992725,Running
6.714,5.46705,4.5210004,2.8972626,2.8472126,-6.2467623,Running
-0.09900001,3.4770002,6.7000504,1.435225,-1.6908375,-6.6617374,Running
3.86595,-1.1710501,6.4819503,2.1621876,-6.4068127,-5.1748123,Running
9.757951,-5.4870005,-1.5109501,0.2792625,-9.16575,-3.9737499,Running
18.813002,-13.707001,-3.1590002,-0.6617875,1.754225,-2.6717625,Running
23.424002,-27.916052,-6.5190005,-0.2578125,7.32325,-1.5778124,Running
12.130951,-41.898003,-4.1989503,-0.5478,8.018175,-0.57475,Running
3.4729502,-49.74705,-8.373,-0.8177125,4.9152126,0.4552625,Running
0.47205,-35.046,8.710051,-0.66275,1.80015,1.22925,Running
2.0359502,-15.42405,11.458951,-0.9387125,1.4521375,2.046275,Running
3.5830503,-8.89305,0.025050001,-1.298825,1.41515,2.607275,Running
0.87000006,-6.9,-7.6930504,-1.297725,-0.110825,2.5892625,Running
-2.7169502,-5.80305,-8.29605,-1.039775,-0.51975,1.20725,Running
-5.32305,-3.765,-8.566951,-2.0988,5.6452,-0.945725,Running
-5.9929504,-0.49305,-8.313001,-1.3377374,17.8002,-0.8958125,Running
-5.8660502,3.18705,-6.5860505,1.1611875,3.4351625,-0.2167,Running
-4.0129504,6.9589505,-6.0139503,2.90125,-12.605863,0.901175,Running
-1.4479501,7.3609505,1.5439501,3.1992126,-10.89385,1.375275,Running
-4.8679504,-0.924,22.014002,2.2072875,-7.645825,2.05425,Running
-0.08505,-11.886001,32.83905,0.2322375,-2.3117876,1.7862625,Running
-1.98405,-5.55105,0.34605002,-1.7747124,2.8491375,1.3992,Running
-8.02005,-4.0669503,-14.470951,-2.5048375,7.9322376,0.9772125,Running
-9.78195,-19.723051,-7.3549504,-3.06075,8.832175,1.4262875,Running
-6.11805,-24.91995,-8.7300005,-6.655825,0.2041875,1.98825,Running
-2.0970001,-13.9150505,-11.424001,-5.499725,-19.820763,1.5082375,Running
0.16695,-17.22195,-9.607051,6.0262127,-6.46085,-1.5037,Running
2.02305,-26.901001,-10.33005,-1.5057625,2.03225,1.430275,Running
6.3949504,-29.362951,-16.570951,-1.540825,2.6602125,2.3522124,Running
22.91805,-31.801052,-10.05195,-0.253825,2.661175,2.5312376,Running
37.801052,-21.651001,64.648056,-0.0317625,2.5771625,1.94425,Running
6.6850505,-10.76805,2.63295,0.97625,0.180125,0.533225,Running
-0.18795002,-2.46195,-7.59,1.825175,-0.8798625,-1.138775,Running
2.3500502,0.120000005,14.029051,2.8441875,-1.172875,-1.9998,Running
5.71005,1.2589501,2.9160001,3.2632875,-0.335775,-2.376825,Running
10.632001,4.59,1.8720001,2.925175,2.2122376,-3.1757,Running
13.177951,5.5480504,2.8150501,3.0272,6.0432625,-4.0788,Running
10.15995,3.9529502,4.3650002,2.3021624,4.6121626,-4.8217125,Running
4.4100003,0.28005,4.99695,-0.3818375,-1.0318,-5.2677627,Running
4.965,-3.657,2.8870502,-0.86075,-6.182825,-4.8147,Running
8.982,-7.7839503,0.025050001,-0.087725,-4.978875,-3.1728125,Running
18.84,-17.079,-4.1200504,-0.7008375,3.15315,-2.1077375,Running
27.136051,-34.69395,-14.00895,-1.44375,6.0281377,-0.8448,Running
17.508001,-48.079952,-13.39095,-1.9827499,6.93715,-0.1007875,Running
0.38205,-45.759003,0.25995,-1.72975,4.9831376,0.979275,Running
-4.05105,-21.619951,11.88105,-1.45475,2.9602375,1.8302625,Running
1.06095,-8.809051,4.35795,-1.67475,2.2682,2.376275,Running
4.5820503,-7.1179504,-1.72905,-1.781725,1.3242625,2.420275,Running
-0.47295,-9.364051,-5.478,-1.622775,0.5432625,2.0152,Running
-4.81005,-8.677051,-7.3339505,-1.2337875,0.36025,0.5533,Running
-4.947,-4.51695,-8.89995,-1.2518,12.626212,-0.5467,Running
-4.6980004,-0.23205002,-7.6069503,-1.5417875,15.690263,-0.7777,Running
-4.6540504,2.45595,-5.94705,0.2982375,-0.9328,-0.264825,Running
-2.3070002,4.0279503,-2.196,1.2381876,-9.280837,0.5652625,Running
-4.25505,2.98305,15.01605,2.2253,-7.2818623,0.4582875,Running
-4.54005,-2.50005,17.490002,1.8392,-4.6837997,1.0841875,Running
0.96105003,-3.4030502,16.40505,0.4852375,-3.4117875,1.363175,Running
-3.6510003,2.70795,-8.95005,-1.0327625,1.1911625,1.4092375,Running
-4.0480504,-3.24495,-4.6540504,-2.62075,5.5012374,1.8623,Running
-6.25005,-20.032051,-0.16395001,-5.0037622,5.8092375,1.5712125,Running
-8.182051,-28.980001,-9.880051,-7.128825,2.051225,1.182225,Running
-3.3760502,-18.25695,-13.279951,-7.20775,-18.210775,2.14225,Running
-1.9789501,-21.76095,-12.619051,5.741175,-6.65885,-0.736725,Running
3.555,-28.455002,-17.99205,-0.852775,0.340175,0.041249998,Running
9.207001,-28.845001,-17.649,-1.7287875,4.3691998,0.8102875,Running
17.19705,-31.58805,-7.8820505,-0.1117875,2.8312626,1.0612249,Running
33.952053,-24.783,65.124,2.2072875,-0.5698,0.53625,Running
12.814051,-10.852051,6.2860503,2.5102,-0.8097375,-0.4158,Running
0.68805003,-5.51595,-12.394051,2.408175,0.83215,-1.0547625,Running
1.83,-0.27,10.527,2.5752375,3.04425,-1.540825,Running
5.9500504,3.80205,16.263,2.9342499,5.4151626,-2.7237375,Running
7.5520506,3.18495,4.7530503,3.1772125,7.2511997,-4.322725,Running
5.3869505,3.04605,0.78405005,2.0191875,0.3911875,-5.6038127,Running
3.492,1.6830001,2.41995,2.0332124,-4.0998373,-5.01875,Running
7.8750005,-2.871,1.8259501,1.2472625,-8.9098625,-4.0128,Running
14.907001,-9.184951,-2.232,-0.6287875,-2.6307874,-3.057725,Running
22.954052,-20.38095,-6.7560005,-1.0718125,5.6761374,-1.820775,Running
18.411001,-33.243,-7.0009503,-1.0388125,7.2821374,-1.45475,Running
9.075001,-41.41695,-9.03195,-0.9337625,6.7472625,-0.9827125,Running
5.6020503,-36.39495,-2.14395,-0.7717875,4.7771626,-0.0407,Running
4.18905,-22.815,12.0390005,-1.034825,2.810225,0.8342125,Running
6.1699505,-16.660051,2.7120001,-1.622775,1.7692125,1.286175,Running
5.70795,-12.23805,-3.90405,-1.8937875,0.6161375,1.056275,Running
-0.59295005,-8.233951,-7.3309503,-2.2897875,0.2022625,0.1463,Running
-4.78095,-4.88805,-8.847,-2.5487,2.7861624,-1.352725,Running
-5.42805,-2.019,-9.85305,-2.5718,7.083175,-1.655775,Running
-4.8130503,0.94905007,-8.490001,-1.935725,9.5612,0.0721875,Running
-5.6989503,3.8839502,-7.5520506,2.3062875,-3.272775,0.6422625,Running
-7.87305,5.40495,-2.42895,2.887225,-12.984813,1.24025,Running
-11.890051,2.1709502,6.6190505,2.8472126,-10.055787,1.463275,Running
-15.364951,-6.90705,23.547,1.9042375,-7.117825,2.0042,Running
-1.9410001,-11.86995,36.211952,-0.6578,-1.8858125,1.9751875,Running
0.24795002,-1.7580001,-1.2409501,-2.6087875,3.4742124,1.5252875,Running
-5.60295,-2.7180002,-18.849,-2.871825,6.02415,1.40525,Running
-8.038051,-19.89495,-11.23305,-3.12675,5.9431624,1.96625,Running
-6.0199504,-26.82195,-14.073001,-4.6028123,3.85825,2.1951876,Running
-2.39595,-17.64195,-14.083051,-9.295825,-11.502837,2.0912375,Running
-1.9960501,-17.46705,-10.48995,2.354275,-18.37385,-0.2017125,Running
0.09195001,-23.032951,-11.170051,1.1862125,-0.7088125,0.2052875,Running
5.68095,-25.76295,-15.187051,-1.847725,6.1622,0.8861875,Running
14.32005,-28.122002,-18.073051,0.0572,3.767225,1.083225,Running
37.24995,-31.336052,26.586,0.6502375,0.1571625,1.1122375,Running
27.87795,-17.883001,53.584953,0.835175,-1.12475,0.3422375,Running
7.31505,-6.339,-10.906951,1.3891625,-0.66275,-0.7117,Running
5.38395,-0.97005004,3.9769502,1.7892874,-0.0418,-1.5378,Running
4.3230004,2.739,9.186001,2.2022,0.0532125,-2.9007,Running
6.7759504,3.72795,0.86295,2.4972749,1.7111875,-4.0467625,Running
8.508,4.65495,2.43495,2.5881624,4.911225,-4.8087873,Running
5.94495,4.9450502,3.5700002,2.2752125,2.859175,-5.4868,Running
6.4120502,2.59095,4.6639504,0.099275,-3.1208375,-5.3108,Running
8.095051,-2.5840502,3.72795,-0.159775,-7.617775,-4.4077,Running
7.6930504,-6.9859505,-0.52995,0.1362625,-3.1887624,-3.3977625,Running
14.565001,-15.369,-3.13995,-0.2957625,4.0621624,-2.018775,Running
22.641,-33.640053,-10.417951,-0.7027625,6.8091373,-0.77275,Running
15.820051,-49.87395,-8.59605,-1.056825,6.1402,0.09625,Running
2.7910502,-47.947952,6.8650503,-1.1177375,3.2862499,0.8822,Running
-1.1190001,-23.208,10.759951,-1.1507375,1.2452,1.6121875,Running
0.19800001,-11.809951,2.7960002,-1.30075,0.8721625,1.96625,Running
2.982,-7.8580503,-2.8260002,-1.3578125,-0.060775,1.9393,Running
0.20295002,-6.366,-6.4549503,-1.308725,-0.632775,1.2562,Running
-4.05795,-5.472,-7.0249505,-2.2968,4.2461376,-0.7447,Running
-4.7140503,-3.6829503,-7.044,-2.227775,10.692275,-1.435775,Running
-3.9600003,-0.50505,-6.4740005,-1.5167625,5.9651623,-0.32175,Running
-3.73005,2.74095,-5.2500005,1.880175,-9.307788,-0.032725,Running
-2.8219502,6.2910004,-1.04205,0.566225,-11.8448,1.4442999,Running
-6.4939504,2.95005,9.81105,-0.2107875,-7.3877373,2.6241875,Running
-9.238951,-7.0270505,17.75805,1.0872124,-4.498725,1.4911875,Running
-0.82995003,-5.6140504,17.35605,1.4333,-1.54275,0.258225,Running
-5.14305,5.15805,-15.412051,0.5022875,2.3821876,-0.3917375,Running
-9.306001,5.3419504,-15.691951,-0.5577,3.410275,0.34925,Running
-2.7150002,-5.9010005,-0.32895002,-2.6628249,4.6002,2.452175,Running
-1.3300501,-27.847052,-1.5829501,-6.6017876,0.90021247,3.717175,Running
0.89400005,-34.807053,-1.9740001,-6.0917997,-7.5667624,2.5762,Running
-0.91305006,-18.469952,-7.4730005,2.2143,-9.8428,0.1232,Running
0.19800001,-22.578001,-11.332951,0.7742625,-5.345725,0.0572,Running
12.0709505,-31.921051,-18.466051,-1.30075,2.6752,0.704275,Running
26.191952,-27.958952,-6.9340506,-0.8757375,3.090175,1.4262875,Running
33.40095,-17.48595,33.52005,-0.120725,2.4402125,1.297175,Running
15.808051,-8.17905,24.160051,1.14125,0.1192125,0.302225,Running
2.592,-3.4609501,-0.09195001,1.8552874,-0.154825,-0.85676247,Running
0.46995002,-1.5450001,5.5189505,2.3142624,-0.2908125,-1.567775,Running
3.4110003,0.34695002,7.491,2.4122999,0.374275,-2.849825,Running
9.10095,1.503,6.05595,2.265175,2.95515,-4.67775,Running
10.419001,2.631,4.9999504,1.9812375,0.1051875,-6.411762,Running
5.538,2.63805,1.3950001,1.9272,-3.189725,-5.50275,Running
5.4199505,1.4749501,2.0370002,2.51625,-6.05385,-3.9578,Running
11.37195,-4.29195,-1.212,0.8393,-2.5697374,-3.1667626,Running
18.231,-14.905951,-1.4950501,0.0143,2.6222625,-2.3188,Running
18.63795,-30.229952,-1.33395,-0.1478125,5.3372,-1.523775,Running
8.814,-43.189053,2.05905,-0.401775,5.5672374,-0.5047625,Running
2.19195,-42.77505,2.499,-0.7627125,4.14315,0.63827497,Running
1.81605,-25.591051,3.3259501,-0.86075,2.2752125,1.4401749,Running
4.7860503,-14.146951,3.1240501,-0.951775,1.512225,1.9592375,Running
5.0400004,-8.049001,-1.2220501,-1.1147125,1.05215,2.2862124,Running
1.179,-4.5220504,-4.2130504,-0.8958125,-0.566775,1.969275,Running
-2.69805,-3.9439502,-5.037,-1.1048125,-0.7767375,0.621225,Running
-4.86495,-4.0800004,-5.74305,-2.8417125,3.2142,-1.2007875,Running
-4.3120503,-2.55795,-8.42805,-2.9777,8.45515,-0.92675,Running
-4.37895,0.73800004,-7.2019506,0.1912625,1.6812125,-0.2267375,Running
-3.7399502,4.341,-6.57,1.75725,-10.5908,0.885225,Running
-3.2770503,5.7379503,-3.3100502,1.3872375,-8.859813,2.1742876,Running
-7.5930004,-1.10595,8.596951,2.2721875,-4.8467374,2.3122,Running
-3.38295,-7.9300504,26.979002,1.1262625,-3.091825,2.068275,Running
-1.47405,-3.0700502,5.6269503,-0.65174997,-1.595825,1.672275,Running
-8.58195,0.064950004,-14.914051,-1.6867125,2.260225,2.0472374,Running
-5.2770004,-14.037001,3.6679502,-2.1797874,6.8442,2.7702124,Running
-2.6860502,-28.114952,-4.0960503,-3.8097124,7.3302627,2.9761875,Running
-0.75795,-22.362001,-12.933001,-8.871775,-5.7728,2.2242,Running
-1.1550001,-15.421051,-9.622951,-5.4467874,-18.781813,1.820225,Running
0.693,-21.463951,-7.7310004,5.7712874,-8.578762,-0.065725,Running
7.6189504,-27.669,-13.338,-1.0498124,1.7422625,0.858275,Running
16.417952,-28.905,-23.232,-0.308825,4.3032,1.6412,Running
25.80195,-30.310951,-4.347,0.8072625,2.8422625,1.4251875,Running
28.747952,-20.326052,62.269054,0.8262375,-0.7238,0.66825,Running
13.88895,-8.634001,13.21905,1.88925,-3.002725,-0.5817625,Running
5.4750004,-3.0919502,-5.157,1.5892249,-0.489775,-1.3657875,Running
8.629951,1.2400501,10.731001,2.5752375,0.3581875,-2.5608,Running
11.23305,3.35205,1.04805,2.6382124,3.3532126,-4.0858126,Running
12.319951,5.8500004,4.18095,2.7332249,5.73925,-5.428775,Running
7.2570004,4.782,1.6129501,2.0552125,1.748175,-7.282825,Running
4.9609504,3.144,5.8669505,0.9862875,-3.35775,-6.363775,Running
9.31005,-1.2,4.9999504,1.209175,-8.922788,-4.806725,Running
9.97305,-6.7489505,-1.50405,0.44027498,-2.70875,-3.514775,Running
18.07995,-16.40805,-3.9259503,-0.1637625,5.77115,-2.0068126,Running
22.024952,-36.22005,-8.055,-0.5427125,8.777175,-0.715825,Running
13.872001,-56.316,-6.1650004,-0.8617125,8.865175,0.42625,Running
3.6840003,-53.493004,4.90395,-0.813725,5.302275,1.44925,Running
0.58995,-23.124,11.314951,-0.65174997,1.9751875,1.9542875,Running
3.042,-9.8890505,3.4960501,-1.034825,1.0162625,2.194225,Running
4.1940002,-5.367,-3.2569501,-1.0747,-1.0907875,2.07625,Running
0.36795002,-4.677,-8.095051,-1.2557875,-2.0887625,0.6202625,Running
-2.334,-5.19,-11.299951,-3.6147375,5.2152376,-2.2818124,Running
-3.5460002,-2.397,-11.311951,-2.7817626,15.142187,-1.7257625,Running
-5.42595,1.6999501,-10.126051,3.0052,5.9052124,0.4852375,Running
-5.95305,4.72695,-9.99195,5.2602,-17.25075,2.8303,Running
-4.8250504,6.77895,-3.2070003,2.72525,-10.995737,3.8962,Running
-11.8279505,-2.81205,14.908051,-1.077725,-4.3718123,3.9402,Running
-9.531,-17.608051,52.54095,-4.9867125,1.0032,3.4582624,Running
-8.566051,-15.975,11.217001,-5.3417373,2.51515,2.6653,Running
-11.81295,-6.7440004,-33.27705,-3.426775,1.0902375,2.1263,Running
-8.779051,-7.3380003,-23.268002,-2.1187375,0.18425,2.4151876,Running
-6.288,-3.039,-23.886002,-3.5077624,1.4172125,1.809225,Running
-4.8630004,-7.7910004,-17.151001,-9.163825,-15.850725,0.81221247,Running
-1.0189501,-18.576,-7.7050505,4.515225,-13.100725,0.043175,Running
2.4460502,-29.22405,-10.276951,2.596275,-0.3058,0.4032875,Running
11.049001,-38.59095,-19.46895,-0.75075,3.40725,1.14125,Running
25.263,-44.238003,-22.07505,-1.0817125,2.83415,1.539175,Running
39.49905,-38.979,33.28995,0.5372125,-2.31275,1.611225,Running
27.01905,-14.104051,46.50495,1.2502875,-0.874775,0.698225,Running
10.548,-4.21005,-17.886002,1.46025,0.47025,-0.2827,Running
7.0230002,0.034050003,-3.624,2.3172874,0.9301875,-2.0387125,Running
5.571,7.28205,8.89605,2.667225,3.15315,-3.9997375,Running
9.54705,9.8550005,9.09,2.986225,6.1811748,-5.863825,Running
7.8469505,8.929951,0.73200005,2.0442126,0.12925,-8.6988,Running
8.27805,6.62895,5.2510505,0.8762875,-2.7457376,-7.5497127,Running
10.989,0.42600003,2.42295,2.01025,-7.254775,-5.0896997,Running
11.3550005,-6.4230003,-1.332,0.3042875,-4.8368373,-3.4478126,Running
21.168001,-18.039001,-3.9060001,-0.48675,4.3132377,-2.1957376,Running
21.92205,-37.70895,-6.4810505,-0.3837625,7.98215,-1.2027125,Running
9.42195,-54.313953,-1.5499501,-0.4577375,7.6621876,-0.1557875,Running
2.53005,-54.03105,-1.7770501,-0.41181248,5.0521626,0.8861875,Running
1.9570501,-28.153051,6.91305,-0.3037375,2.90015,1.7062374,Running
3.315,-11.11005,7.0350003,-0.4587,2.16315,2.3302126,Running
3.4830003,-6.747,-1.7560501,-0.2897125,-0.054725,2.3892,Running
-0.22605,-5.54895,-7.1920505,-0.8207375,-2.5287626,1.2662375,Running
-3.5140502,-5.51805,-9.147,-2.947725,-0.011825,-1.5637875,Running
-4.9630504,-4.2460504,-10.033051,-4.642825,8.287263,-2.1617749,Running
-5.3629503,-1.0390501,-9.324,-3.43475,11.413187,-0.42075,Running
-5.0470505,2.4109502,-11.7289505,3.52825,0.3432,0.54821247,Running
-4.4100003,7.04295,-11.53005,5.862175,-11.51975,1.8733,Running
-8.52495,4.96395,1.764,4.6542373,-10.767762,2.7093,Running
-12.5130005,-6.9859505,19.224,0.9273,-5.873725,2.86825,Running
1.36995,-11.118001,41.986053,-2.56575,-1.02685,3.1482,Running
-4.57095,-9.819,11.9740505,-3.8347375,2.7182374,2.9772875,Running
-11.92605,-12.688951,-20.90895,-3.1218,5.3172626,2.8012874,Running
-7.392,-18.661951,-17.745,-2.601775,4.8052125,3.146275,Running
-5.0329504,-8.67,-17.63895,-4.3388124,3.3642125,2.6323,Running
-3.7879503,-7.3650002,-10.882951,-9.752737,-15.774825,1.9702375,Running
-0.33900002,-19.75395,-6.91695,4.251225,-19.567762,0.5402375,Running
3.387,-31.636051,-11.059951,1.0352376,1.1022,0.395175,Running
12.16695,-35.989952,-18.21405,-1.5727249,5.3812,1.9492,Running
21.04305,-35.722054,-19.93095,0.0132,2.21815,2.210175,Running
35.85105,-29.200052,30.757952,0.31625,-0.0897875,1.0822625,Running
25.194,-12.37005,48.927002,0.6502375,-1.01585,-0.27981248,Running
5.16405,-3.4819503,-14.884951,1.3822875,-1.3767875,-1.4597,Running
6.13605,2.15505,6.2089505,2.1792376,-0.0867625,-2.794825,Running
12.583951,6.4510503,5.3040004,2.6002624,3.223275,-4.0717874,Running
14.04195,8.06595,1.12905,2.876225,6.7472625,-5.89875,Running
11.41005,7.9960504,3.381,1.743225,0.5011875,-8.578762,Running
9.25695,4.5430503,6.59205,0.89925,-1.4097875,-7.3697248,Running
7.9879503,-2.091,3.555,2.177175,-5.8498,-4.8367,Running
11.338051,-8.29905,-1.2529501,-0.1287,-3.7967875,-2.9297125,Running
22.89405,-20.536951,-4.73295,-1.0177749,4.552212,-1.886775,Running
21.112951,-39.697052,-6.057,-1.0107625,8.2632,-0.902825,Running
8.862,-54.24195,-2.529,-1.1177375,8.6042,0.115225,Running
0.282,-48.022053,-5.97795,-0.9337625,5.819275,1.2692626,Running
1.64295,-22.966051,2.8489501,-0.8757375,2.9291625,2.1242375,Running
5.643,-10.099951,7.6200004,-1.325775,1.7842,2.7042124,Running
4.9840503,-7.017,-1.23105,-1.5577375,-0.53473747,2.53825,Running
